adamlink_uri;preflabel;wikidata;bag_uri;since_min;since_max;until_min;until_max
https://adamlink.nl/geo/street/waterlandplein/4891;Waterlandplein;Q3428396;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004821;1963;1963;0;0
https://adamlink.nl/geo/street/waterlandsedijk/6352;Waterlandsedijk;;;0;0;0;0
https://adamlink.nl/geo/street/waterleliegracht/4892;Waterleliegracht;http://www.wikidata.org/entity/Q19646013;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001328;1995;1995;0;0
https://adamlink.nl/geo/street/waterlinie/9178;Waterlinie;http://www.wikidata.org/entity/Q116372995;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000321;0;0;0;0
https://adamlink.nl/geo/street/waterloop/4893;Waterloop;http://www.wikidata.org/entity/Q19646107;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001209;1995;1995;0;0
https://adamlink.nl/geo/street/waterlooplein/4894;Waterlooplein;http://www.wikidata.org/entity/Q2301532;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004822;1882;1882;0;0
https://adamlink.nl/geo/street/watermaalpad/4895;Watermaalpad;http://www.wikidata.org/entity/Q19646188;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001292;1994;1994;0;0
https://adamlink.nl/geo/street/watermanstraat/4896;Watermanstraat;http://www.wikidata.org/entity/Q19646255;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004823;1957;1957;0;0
https://adamlink.nl/geo/street/watermolen/4897;Watermolen;http://www.wikidata.org/entity/Q19646301;;1968;1968;0;0
https://adamlink.nl/geo/street/waterpoortsteeg/4898;Waterpoortsteeg;http://www.wikidata.org/entity/Q19646620;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004825;1450;1625;0;0
https://adamlink.nl/geo/street/waterpoortweg/4899;Waterpoortweg;http://www.wikidata.org/entity/Q19646634;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001207;1995;1995;0;0
https://adamlink.nl/geo/street/waterrijkweg/4900;Waterrijkweg;http://www.wikidata.org/entity/Q19646677;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001205;1995;1995;0;0
https://adamlink.nl/geo/street/waterschapstraat/4901;Waterschapstraat;http://www.wikidata.org/entity/Q19646696;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004826;1962;1962;0;0
https://adamlink.nl/geo/street/waterscheeps-steeg/5483;"Waterscheeps steeg";;;1450;1450;0;0
https://adamlink.nl/geo/street/waterschip-steeg/5630;"Waterschip steeg";;;1450;1625;1850;1850
https://adamlink.nl/geo/street/waterschipsgang/4902;Waterschipsgang;;;0;0;0;0
https://adamlink.nl/geo/street/waterschipsgang/8133;Waterschipsgang;;;1876;1876;0;0
https://adamlink.nl/geo/street/waterschipsgang/8134;Waterschipsgang;;;1876;1876;0;0
https://adamlink.nl/geo/street/waterspiegelplein/4903;Waterspiegelplein;http://www.wikidata.org/entity/Q19646774;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001327;1995;1995;0;0
https://adamlink.nl/geo/street/watersteeg/6629;Watersteeg;Q19646797;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004827;1692;1692;0;0
https://adamlink.nl/geo/street/watertorenplein/4905;Watertorenplein;http://www.wikidata.org/entity/Q19646905;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001326;1995;1995;0;0
https://adamlink.nl/geo/street/watervalplein/4906;Watervalplein;http://www.wikidata.org/entity/Q19646943;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001206;1995;1995;0;0
https://adamlink.nl/geo/street/watervoort/4907;Watervoort;http://www.wikidata.org/entity/Q19646981;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000000948;2003;2003;0;0
https://adamlink.nl/geo/street/watteaustraat/4908;Watteaustraat;http://www.wikidata.org/entity/Q19647032;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004828;1929;1929;0;0
https://adamlink.nl/geo/street/waverstraat/4909;Waverstraat;http://www.wikidata.org/entity/Q19647121;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004829;1922;1922;0;0
https://adamlink.nl/geo/street/webersgang/6324;Webersgang;;;1625;1876;1909;1943
https://adamlink.nl/geo/street/wedderborg/4910;Wedderborg;http://www.wikidata.org/entity/Q19647181;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004830;1961;1961;0;0
https://adamlink.nl/geo/street/wederikpad/4911;Wederikpad;http://www.wikidata.org/entity/Q19647250;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001622;1988;1988;0;0
https://adamlink.nl/geo/street/weegbreestraat/4912;Weegbreestraat;http://www.wikidata.org/entity/Q19647407;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004831;1927;1927;0;0
https://adamlink.nl/geo/street/weegschaalhof/4913;Weegschaalhof;http://www.wikidata.org/entity/Q19647449;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004832;1957;1957;0;0
https://adamlink.nl/geo/street/weenahof/4914;Weenahof;http://www.wikidata.org/entity/Q19647529;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001586;1986;1986;0;0
https://adamlink.nl/geo/street/weerdestein/4915;Weerdestein;http://www.wikidata.org/entity/Q19647562;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004833;1961;1961;0;0
https://adamlink.nl/geo/street/weerslootpad/4917;Weerslootpad;Q116558501;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001080;1992;1992;0;0
https://adamlink.nl/geo/street/weespad/6325;Weespad;;;1500;1600;1612;1620
https://adamlink.nl/geo/street/weesperplein/4918;Weesperplein;http://www.wikidata.org/entity/Q2006251;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004834;1662;1662;0;0
https://adamlink.nl/geo/street/weespersluiskade/9179;Weespersluiskade;http://www.wikidata.org/entity/Q116373019;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000342;2022;2022;0;0
https://adamlink.nl/geo/street/weesperstraat/4919;Weesperstraat;http://www.wikidata.org/entity/Q2914866;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004835;1662;1692;0;0
https://adamlink.nl/geo/street/weesperveld/6323;Weesperveld;;;0;0;0;0
https://adamlink.nl/geo/street/weesperweg/9180;Weesperweg;http://www.wikidata.org/entity/Q116372943;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000265;1895;1895;0;0
https://adamlink.nl/geo/street/weesperzijde/4921;Weesperzijde;http://www.wikidata.org/entity/Q2227090;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004836;1876;1876;0;0
https://adamlink.nl/geo/street/weg-door-den-amsterdammer-polder/8196;"Weg door den Amsterdammer Polder";;;1877;1877;1960;1960
https://adamlink.nl/geo/street/weg-om-den-horn/5853;"Weg om den Horn";;;1500;1830;1950;1965
https://adamlink.nl/geo/street/weidestraat/4922;Weidestraat;http://www.wikidata.org/entity/Q19648096;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004837;1924;1924;0;0
https://adamlink.nl/geo/street/weissenbruchstraat/4923;Weissenbruchstraat;http://www.wikidata.org/entity/Q19648313;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004838;1905;1905;0;0
https://adamlink.nl/geo/street/weissensingel/4924;Weissensingel;http://www.wikidata.org/entity/Q19648329;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001478;1997;1997;0;0
https://adamlink.nl/geo/street/weissmanstraat/4925;Weissmanstraat;http://www.wikidata.org/entity/Q19648332;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004839;1958;1958;0;0
https://adamlink.nl/geo/street/weldam/4926;Weldam;http://www.wikidata.org/entity/Q19648421;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004840;1963;1963;0;0
https://adamlink.nl/geo/street/welnapad/5394;Welnapad;http://www.wikidata.org/entity/Q19648607;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011942848;2011;2011;0;0
https://adamlink.nl/geo/street/welnastraat/5395;Welnastraat;http://www.wikidata.org/entity/Q19648609;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011942846;2011;2011;0;0
https://adamlink.nl/geo/street/welsumerstraat/4927;Welsumerstraat;http://www.wikidata.org/entity/Q19648642;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005875;1987;1987;0;0
https://adamlink.nl/geo/street/wembleylaan/4928;Wembleylaan;http://www.wikidata.org/entity/Q19648690;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001048;1998;1998;0;0
https://adamlink.nl/geo/street/wenslauerpad/6316;Wenslauerpad;;;0;0;0;0
https://adamlink.nl/geo/street/wenslauerstraat/4929;Wenslauerstraat;http://www.wikidata.org/entity/Q19648842;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004841;1896;1896;0;0
https://adamlink.nl/geo/street/wereldsgang/6727;Wereldsgang;;;1625;1876;0;0
https://adamlink.nl/geo/street/wereldsgang/8135;Wereldsgang;;;1876;1876;0;0
https://adamlink.nl/geo/street/werengouw/4930;Werengouw;http://www.wikidata.org/entity/Q19648932;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004842;1963;1963;0;0
https://adamlink.nl/geo/street/werfkade/4931;Werfkade;http://www.wikidata.org/entity/Q19649061;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300010952695;2012;2012;0;0
https://adamlink.nl/geo/street/werfstraat/4932;Werfstraat;http://www.wikidata.org/entity/Q19649161;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300010952694;2008;2008;0;0
https://adamlink.nl/geo/street/werkendamstraat/4933;Werkendamstraat;http://www.wikidata.org/entity/Q19649250;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005484;1982;1982;0;0
https://adamlink.nl/geo/street/werkhovenstraat/4934;Werkhovenstraat;http://www.wikidata.org/entity/Q19649279;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005485;1982;1982;0;0
https://adamlink.nl/geo/street/werkmeesterplein/9247;Werkmeesterplein;;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951966;2019;2019;0;0
https://adamlink.nl/geo/street/werktuigstraat/4935;Werktuigstraat;http://www.wikidata.org/entity/Q19649306;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004843;1963;1963;0;0
https://adamlink.nl/geo/street/wervershoofstraat/4937;Wervershoofstraat;http://www.wikidata.org/entity/Q19649386;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004844;1948;1948;0;0
https://adamlink.nl/geo/street/wessel-gansfortstraat/4938;"Wessel Gansfortstraat";http://www.wikidata.org/entity/Q19649432;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004845;1954;1954;0;0
https://adamlink.nl/geo/street/wessel-ilckenstraat/4939;"Wessel Ilckenstraat";http://www.wikidata.org/entity/Q19649442;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001241;1990;1990;0;0
https://adamlink.nl/geo/street/wesselsstraat/4940;Wesselsstraat;;;1939;1939;2005;2015
https://adamlink.nl/geo/street/westindisch-pleintje/5794;"West-Indisch pleintje";;;0;0;0;0
https://adamlink.nl/geo/street/westbijlmer-en-laanderpolder/6180;"Westbijlmer- en Laanderpolder";;;0;0;0;0
https://adamlink.nl/geo/street/westbroekplein/4941;Westbroekplein;http://www.wikidata.org/entity/Q19649574;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005486;1982;1982;0;0
https://adamlink.nl/geo/street/westbroekstraat/4942;Westbroekstraat;http://www.wikidata.org/entity/Q19649578;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005487;1982;1982;0;0
https://adamlink.nl/geo/street/westeinde/4943;Westeinde;http://www.wikidata.org/entity/Q2722057;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004847;1866;1866;0;0
https://adamlink.nl/geo/street/westelijke-merwedekanaaldijk/4948;"Westelijke Merwedekanaaldijk";http://www.wikidata.org/entity/Q19649793;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005947;1921;1921;0;0
https://adamlink.nl/geo/street/westerdok/4950;Westerdok;http://www.wikidata.org/entity/Q19650009;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002129;2004;2004;0;0
https://adamlink.nl/geo/street/westerdoksdijk/4951;Westerdoksdijk;http://www.wikidata.org/entity/Q19650011;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004848;1881;1881;0;0
https://adamlink.nl/geo/street/westerdokskade/4952;Westerdokskade;http://www.wikidata.org/entity/Q19650012;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002130;1886;1886;0;0
https://adamlink.nl/geo/street/westerdoksplein/4953;Westerdoksplein;http://www.wikidata.org/entity/Q19650013;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002192;2004;2004;0;0
https://adamlink.nl/geo/street/westerdokstraat/4954;Westerdokstraat;;;0;0;0;0
https://adamlink.nl/geo/street/westerduinenstraat/4956;Westerduinenstraat;http://www.wikidata.org/entity/Q19650025;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004849;1963;1963;0;0
https://adamlink.nl/geo/street/westerhoofd/4957;Westerhoofd;http://www.wikidata.org/entity/Q19650187;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004850;1948;1948;0;0
https://adamlink.nl/geo/street/westerkade/4958;Westerkade;http://www.wikidata.org/entity/Q19650234;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004851;1876;1876;0;0
https://adamlink.nl/geo/street/westerkoggestraat/5396;Westerkoggestraat;http://www.wikidata.org/entity/Q19650293;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000002435;2005;2005;0;0
https://adamlink.nl/geo/street/westerleestraat/4960;Westerleestraat;http://www.wikidata.org/entity/Q19650399;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004852;1959;1959;0;0
https://adamlink.nl/geo/street/westerlengte/4961;Westerlengte;http://www.wikidata.org/entity/Q19650403;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005361;1975;1975;0;0
https://adamlink.nl/geo/street/westerlijke-kanaaldijk/6150;"Westerlijke Kanaaldijk";;;0;0;0;0
https://adamlink.nl/geo/street/westermarkt/4962;Westermarkt;Q2512530;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004853;1625;1625;0;0
https://adamlink.nl/geo/street/westerpark/4963;Westerpark;http://www.wikidata.org/entity/Q19650542;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004854;1890;1890;0;0
https://adamlink.nl/geo/street/westerplantsoen/6330;Westerplantsoen;;;0;0;0;0
https://adamlink.nl/geo/street/westerscheldepad/6327;Westerscheldepad;;;0;0;0;0
https://adamlink.nl/geo/street/westerstraat/4964;Westerstraat;http://www.wikidata.org/entity/Q551388;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004855;1625;1625;0;0
https://adamlink.nl/geo/street/westerwoldestraat/4966;Westerwoldestraat;http://www.wikidata.org/entity/Q19650824;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004856;1964;1964;0;0
https://adamlink.nl/geo/street/westhavenweg/4968;Westhavenweg;http://www.wikidata.org/entity/Q19650921;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004857;1943;1943;0;0
https://adamlink.nl/geo/street/westlandgracht/4969;Westlandgracht;http://www.wikidata.org/entity/Q19651042;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004858;1933;1933;0;0
https://adamlink.nl/geo/street/westlandpad/6630;Westlandpad;;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951486;0;0;0;0
https://adamlink.nl/geo/street/westmallepad/4970;Westmallepad;http://www.wikidata.org/entity/Q19651073;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001181;1991;1991;0;0
https://adamlink.nl/geo/street/westpoortweg/4972;Westpoortweg;http://www.wikidata.org/entity/Q14518769;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951142;2001;2001;0;0
https://adamlink.nl/geo/street/westrandweg/6631;Westrandweg;http://www.wikidata.org/entity/Q56822838;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951317;0;0;0;0
https://adamlink.nl/geo/street/westwouderstraat/4973;Westwouderstraat;http://www.wikidata.org/entity/Q19651258;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004860;1925;1925;0;0
https://adamlink.nl/geo/street/westzaanstraat/4974;Westzaanstraat;http://www.wikidata.org/entity/Q19651260;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004861;1908;1908;0;0
https://adamlink.nl/geo/street/wetering/6328;Wetering;;;0;0;0;0
https://adamlink.nl/geo/street/weteringcircuit/4975;Weteringcircuit;;;0;0;0;0
https://adamlink.nl/geo/street/weteringlaan/4976;Weteringlaan;Q62124116;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001863;1950;1950;0;0
https://adamlink.nl/geo/street/weteringschans/4978;Weteringschans;http://www.wikidata.org/entity/Q3042112;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004862;1872;1872;0;0
https://adamlink.nl/geo/street/weteringstraat/4979;Weteringstraat;http://www.wikidata.org/entity/Q19651365;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004863;1662;1692;0;0
https://adamlink.nl/geo/street/wethouder-abrahamspad/4980;"Wethouder Abrahamspad";http://www.wikidata.org/entity/Q19651472;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005787;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-de-roosplein/4981;"Wethouder de Roosplein";http://www.wikidata.org/entity/Q19651512;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005795;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-de-vriesplantsoen/4982;"Wethouder de Vriesplantsoen";http://www.wikidata.org/entity/Q19651514;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005794;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-den-hertogstraat/4983;"Wethouder den Hertogstraat";http://www.wikidata.org/entity/Q19651517;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005788;1987;1987;0;0
https://adamlink.nl/geo/street/wethouder-driessenstraat/4984;"Wethouder Driessenstraat";http://www.wikidata.org/entity/Q19651523;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005784;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-ed-polakstraat/4985;"Wethouder Ed. Polakstraat";http://www.wikidata.org/entity/Q19651529;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005789;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-frankeweg/4986;"Wethouder Frankeweg";http://www.wikidata.org/entity/Q19651534;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004864;1900;1910;0;0
https://adamlink.nl/geo/street/wethouder-in-t-veldstraat/4987;"Wethouder in 't Veldstraat";http://www.wikidata.org/entity/Q19651562;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005790;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-insingerstraat/4988;"Wethouder Insingerstraat";http://www.wikidata.org/entity/Q19651563;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005783;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-ramstraat/4989;"Wethouder Ramstraat";http://www.wikidata.org/entity/Q19651666;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005791;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-seegersplein/4990;"Wethouder Seegersplein";http://www.wikidata.org/entity/Q19651708;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005793;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-serrurierstraat/4991;"Wethouder Serrurierstraat";http://www.wikidata.org/entity/Q19651712;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005785;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-steinmetzstraat/4992;"Wethouder Steinmetzstraat";http://www.wikidata.org/entity/Q19651723;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005796;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-tabakstraat/4993;"Wethouder Tabakstraat";http://www.wikidata.org/entity/Q19651728;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005786;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-van-essenweg/4994;"Wethouder van Essenweg";http://www.wikidata.org/entity/Q19651778;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005531;1977;1977;0;0
https://adamlink.nl/geo/street/wethouder-van-wijckstraat/4995;"Wethouder van Wijckstraat";http://www.wikidata.org/entity/Q19651810;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005797;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-vospad/4996;"Wethouder Vospad";http://www.wikidata.org/entity/Q19651829;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005512;1984;1984;0;0
https://adamlink.nl/geo/street/wethouder-wierdelsstraat/4997;"Wethouder Wierdelsstraat";http://www.wikidata.org/entity/Q19651837;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005792;1984;1984;0;0
https://adamlink.nl/geo/street/wevelgemstraat/4998;Wevelgemstraat;http://www.wikidata.org/entity/Q19651921;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001377;1993;1993;0;0
https://adamlink.nl/geo/street/wevelswalepad/4999;Wevelswalepad;Q116558622;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001864;1961;1961;0;0
https://adamlink.nl/geo/street/weversgang/6803;Weversgang;;;1625;1876;0;0
https://adamlink.nl/geo/street/wevershoek/9181;Wevershoek;http://www.wikidata.org/entity/Q19651988;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0457300000000207;1980;1980;0;0
https://adamlink.nl/geo/street/wgplein/5000;WG-plein;http://www.wikidata.org/entity/Q19652297;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000005842;1985;1985;0;0
https://adamlink.nl/geo/street/wiardi-beckmanstraat/5003;"Wiardi Beckmanstraat";http://www.wikidata.org/entity/Q19652339;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004865;1952;1952;0;0
https://adamlink.nl/geo/street/wibauthof/6632;Wibauthof;http://www.wikidata.org/entity/Q52350676;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951243;2013;2013;0;0
https://adamlink.nl/geo/street/wibautstraat/5004;Wibautstraat;http://www.wikidata.org/entity/Q14518831;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004866;1939;1939;0;0
https://adamlink.nl/geo/street/wiborgeiland/6633;Wiborgeiland;Q107698545;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003767126;2015;2015;0;0
https://adamlink.nl/geo/street/wiborgsteiger/6634;Wiborgsteiger;Q116558858;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300003767121;0;0;0;0
https://adamlink.nl/geo/street/wichersstraat/5401;Wichersstraat;http://www.wikidata.org/entity/Q19652387;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300010914241;2008;2008;0;0
https://adamlink.nl/geo/street/wieldraaiersgang/8136;Wieldraaiersgang;;;1876;1876;0;0
https://adamlink.nl/geo/street/wieldraaiersgang/8137;Wieldraaiersgang;;;1876;1876;0;0
https://adamlink.nl/geo/street/wieldraaijersgang/6795;Wieldraaijersgang;;;1625;1876;1909;1943
https://adamlink.nl/geo/street/wieldraaijersgang/6875;Wieldraaijersgang;;;1625;1876;1876;1909
https://adamlink.nl/geo/street/wielewaalstraat/5005;Wielewaalstraat;http://www.wikidata.org/entity/Q19652657;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004867;1917;1917;0;0
https://adamlink.nl/geo/street/wielingenstraat/5006;Wielingenstraat;http://www.wikidata.org/entity/Q19652712;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004868;1927;1927;0;0
https://adamlink.nl/geo/street/wielladerstraat/9244;Wielladerstraat;;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300011951963;2019;2019;0;0
https://adamlink.nl/geo/street/wierdestraat/5007;Wierdestraat;http://www.wikidata.org/entity/Q19653075;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004869;1963;1963;0;0
https://adamlink.nl/geo/street/wieringergang/7791;Wieringergang;;;0;0;0;0
https://adamlink.nl/geo/street/wieringerstraat/6331;Wieringerstraat;;;1625;1625;0;0
https://adamlink.nl/geo/street/wieringerwaardstraat/5008;Wieringerwaardstraat;http://www.wikidata.org/entity/Q19653293;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004870;1963;1963;0;0
https://adamlink.nl/geo/street/wiersgang/8139;Wiersgang;;;1876;1876;0;0
https://adamlink.nl/geo/street/wigbolt-ripperdastraat/5009;"Wigbolt Ripperdastraat";http://www.wikidata.org/entity/Q19653365;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004871;1955;1955;0;0
https://adamlink.nl/geo/street/wijde-gang/6751;"Wijde gang";;;1625;1876;1943;1985
https://adamlink.nl/geo/street/wijde-gang/7045;"Wijde gang";;;1592;1876;1943;1985
https://adamlink.nl/geo/street/wijdegang/6326;"Wijde gang";;;1625;1876;1860;1930
https://adamlink.nl/geo/street/wijde-heisteeg/5010;"Wijde Heisteeg";http://www.wikidata.org/entity/Q19653417;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004872;1593;1625;0;0
https://adamlink.nl/geo/street/wijde-kapelsteeg/5011;"Wijde Kapelsteeg";http://www.wikidata.org/entity/Q19653418;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004873;1342;1692;0;0
https://adamlink.nl/geo/street/wijde-kerksteeg/5012;"Wijde Kerksteeg";http://www.wikidata.org/entity/Q19653419;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000004874;1342;1625;0;0
https://adamlink.nl/geo/street/wijde-lombardsteeg/5013;"Wijde Lombardsteeg";Q114500657;http://bag.basisregistraties.overheid.nl/bag/id/openbare-ruimte/0363300000001865;1342;1625;0;0
https://adamlink.nl/geo/street/wijdegang/7796;Wijdegang;;;0;0;0;0
